Date,Open,High,Low,Close,Adj Close,Volume
2008-02-12,60.645.000.000,62.828.000.000,60.645.000.000,61.805.000.000,61.805.000.000,13473600
2008-02-13,61.802.000.000,63.002.000.000,61.802.000.000,62.591.000.000,62.591.000.000,4423000
2008-02-14,62.595.000.000,63.224.000.000,61.737.000.000,61.819.000.000,61.819.000.000,2359200
2008-02-15,61.803.000.000,61.803.000.000,60.717.000.000,61.272.000.000,61.272.000.000,2353000
2008-02-18,61.292.000.000,62.883.000.000,61.292.000.000,62.801.000.000,62.801.000.000,1497200
2008-02-19,62.801.000.000,63.590.000.000,62.180.000.000,62.297.000.000,62.297.000.000,2089200
2008-02-20,62.292.000.000,63.780.000.000,61.634.000.000,63.747.000.000,63.747.000.000,2756400
2008-02-21,63.748.000.000,64.631.000.000,63.620.000.000,63.792.000.000,63.792.000.000,2422600
2008-02-22,63.780.000.000,64.609.000.000,63.360.000.000,64.609.000.000,64.609.000.000,2075800
2008-02-25,64.605.000.000,65.013.000.000,64.060.000.000,65.001.000.000,65.001.000.000,2370400
2008-02-26,64.994.000.000,65.399.000.000,63.983.000.000,65.183.000.000,65.183.000.000,3564000
2008-02-27,65.178.000.000,65.968.000.000,64.647.000.000,65.495.000.000,65.495.000.000,4842600
2008-02-28,65.495.000.000,66.005.000.000,65.248.000.000,65.555.000.000,65.555.000.000,3693000
2008-02-29,65.553.000.000,65.553.000.000,63.482.000.000,63.489.000.000,63.489.000.000,2817000
2008-03-03,63.496.000.000,64.644.000.000,63.159.000.000,64.490.000.000,64.490.000.000,2267000
2008-03-04,64.486.000.000,64.530.000.000,62.745.000.000,63.656.000.000,63.656.000.000,2141800
2008-03-05,63.653.000.000,65.045.000.000,63.653.000.000,64.629.000.000,64.629.000.000,2322800
2008-03-06,64.631.000.000,64.676.000.000,62.975.000.000,62.975.000.000,62.975.000.000,2246000
2008-03-07,62.973.000.000,62.973.000.000,61.382.000.000,61.868.000.000,61.868.000.000,2489000
2008-03-10,61.869.000.000,61.923.000.000,59.996.000.000,59.999.000.000,59.999.000.000,1901000
2008-03-11,60.006.000.000,62.368.000.000,60.006.000.000,62.368.000.000,62.368.000.000,3223600
2008-03-12,62.378.000.000,63.036.000.000,62.022.000.000,62.177.000.000,62.177.000.000,2316400
2008-03-13,62.175.000.000,62.413.000.000,60.168.000.000,62.280.000.000,62.280.000.000,3854200
2008-03-14,62.280.000.000,63.028.000.000,60.710.000.000,61.991.000.000,61.991.000.000,2813200
2008-03-17,61.987.000.000,61.987.000.000,59.342.000.000,60.012.000.000,60.012.000.000,2131800
2008-03-18,60.040.000.000,61.933.000.000,60.040.000.000,61.933.000.000,61.933.000.000,3084800
2008-03-19,61.936.000.000,62.372.000.000,58.805.000.000,58.827.000.000,58.827.000.000,2229400
2008-03-20,58.818.000.000,59.170.000.000,57.824.000.000,58.987.000.000,58.987.000.000,2717800
2008-03-24,58.994.000.000,61.083.000.000,58.994.000.000,59.813.000.000,59.813.000.000,2289000
2008-03-25,59.820.000.000,61.616.000.000,59.820.000.000,61.234.000.000,61.234.000.000,2523800
2008-03-26,61.234.000.000,61.849.000.000,60.759.000.000,61.415.000.000,61.415.000.000,2351000
2008-03-27,61.418.000.000,62.200.000.000,60.679.000.000,60.762.000.000,60.762.000.000,1639200
2008-03-28,60.762.000.000,61.062.000.000,60.192.000.000,60.452.000.000,60.452.000.000,1673400
2008-03-31,60.449.000.000,60.982.000.000,59.917.000.000,60.968.000.000,60.968.000.000,2168400
2008-04-01,60.965.000.000,62.788.000.000,60.965.000.000,62.775.000.000,62.775.000.000,1205600
2008-04-02,62.775.000.000,63.816.000.000,62.775.000.000,63.364.000.000,63.364.000.000,1076800
2008-04-03,63.367.000.000,64.731.000.000,62.793.000.000,64.175.000.000,64.175.000.000,1039400
2008-04-04,64.177.000.000,64.630.000.000,63.906.000.000,64.446.000.000,64.446.000.000,812800
2008-04-07,64.447.000.000,65.409.000.000,63.919.000.000,64.176.000.000,64.176.000.000,909400
2008-04-08,64.180.000.000,64.833.000.000,63.453.000.000,64.540.000.000,64.540.000.000,878000
2008-04-09,64.540.000.000,64.621.000.000,63.167.000.000,63.477.000.000,63.477.000.000,863400
2008-04-10,63.475.000.000,63.646.000.000,62.712.000.000,63.527.000.000,63.527.000.000,909400
2008-04-11,63.526.000.000,63.526.000.000,62.459.000.000,62.585.000.000,62.585.000.000,696800
2008-04-14,62.592.000.000,62.733.000.000,61.467.000.000,62.153.000.000,62.153.000.000,926600
2008-04-15,62.151.000.000,62.825.000.000,62.151.000.000,62.618.000.000,62.618.000.000,841600
2008-04-16,62.625.000.000,64.314.000.000,62.625.000.000,64.152.000.000,64.152.000.000,1237800
2008-04-17,64.150.000.000,64.945.000.000,63.599.000.000,64.552.000.000,64.552.000.000,908400
2008-04-18,64.554.000.000,65.384.000.000,64.554.000.000,64.923.000.000,64.923.000.000,856800
2008-04-22,64.922.000.000,65.689.000.000,64.922.000.000,65.413.000.000,65.413.000.000,965800
2008-04-23,65.413.000.000,65.689.000.000,64.914.000.000,64.948.000.000,64.948.000.000,862800
2008-04-24,64.946.000.000,65.086.000.000,64.223.000.000,64.576.000.000,64.576.000.000,971600
2008-04-25,64.576.000.000,65.253.000.000,64.172.000.000,65.187.000.000,65.187.000.000,1111000
2008-04-28,65.191.000.000,66.025.000.000,65.191.000.000,65.678.000.000,65.678.000.000,1183000
2008-04-29,65.678.000.000,65.678.000.000,63.706.000.000,63.826.000.000,63.826.000.000,1113600
2008-04-30,63.826.000.000,68.038.000.000,63.826.000.000,67.868.000.000,67.868.000.000,2112800
2008-05-02,67.869.000.000,70.973.000.000,67.865.000.000,69.366.000.000,69.366.000.000,1981800
2008-05-05,69.366.000.000,70.435.000.000,69.366.000.000,70.175.000.000,70.175.000.000,1347400
2008-05-06,70.175.000.000,70.215.000.000,69.561.000.000,70.195.000.000,70.195.000.000,1518000
2008-05-07,70.201.000.000,70.545.000.000,68.599.000.000,69.018.000.000,69.018.000.000,1342600
2008-05-08,69.021.000.000,69.877.000.000,69.014.000.000,69.722.000.000,69.722.000.000,975000
2008-05-09,69.722.000.000,69.722.000.000,68.764.000.000,69.646.000.000,69.646.000.000,841200
2008-05-12,69.646.000.000,70.420.000.000,69.068.000.000,70.416.000.000,70.416.000.000,966600
2008-05-13,70.422.000.000,71.084.000.000,70.108.000.000,70.503.000.000,70.503.000.000,1207600
2008-05-14,70.495.000.000,70.966.000.000,70.027.000.000,70.027.000.000,70.027.000.000,1200000
2008-05-15,70.031.000.000,71.492.000.000,70.031.000.000,71.492.000.000,71.492.000.000,1144400
2008-05-16,71.496.000.000,72.767.000.000,71.496.000.000,72.767.000.000,72.767.000.000,1348800
2008-05-19,72.767.000.000,73.794.000.000,72.458.000.000,73.439.000.000,73.439.000.000,1494600
2008-05-20,73.445.000.000,73.522.000.000,72.146.000.000,73.517.000.000,73.517.000.000,1256200
2008-05-21,73.508.000.000,73.780.000.000,72.150.000.000,72.295.000.000,72.295.000.000,1465000
2008-05-23,72.295.000.000,72.295.000.000,70.774.000.000,71.452.000.000,71.452.000.000,1094000
2008-05-26,71.452.000.000,71.988.000.000,71.423.000.000,71.629.000.000,71.629.000.000,503200
2008-05-27,71.629.000.000,71.659.000.000,70.335.000.000,70.992.000.000,70.992.000.000,1409600
2008-05-28,70.995.000.000,73.180.000.000,70.734.000.000,73.153.000.000,73.153.000.000,1455000
2008-05-29,73.154.000.000,73.920.000.000,71.695.000.000,71.798.000.000,71.798.000.000,1542600
2008-05-30,71.798.000.000,72.862.000.000,71.766.000.000,72.593.000.000,72.593.000.000,1770400
2008-06-02,72.593.000.000,72.593.000.000,71.352.000.000,71.897.000.000,71.897.000.000,1171000
2008-06-03,71.897.000.000,72.019.000.000,69.602.000.000,70.012.000.000,70.012.000.000,1301200
2008-06-04,70.012.000.000,70.012.000.000,68.465.000.000,68.673.000.000,68.673.000.000,1438400
2008-06-05,68.674.000.000,71.235.000.000,68.674.000.000,71.235.000.000,71.235.000.000,1219200
2008-06-06,71.208.000.000,71.211.000.000,69.515.000.000,69.786.000.000,69.786.000.000,1199800
2008-06-09,69.786.000.000,69.990.000.000,68.534.000.000,69.281.000.000,69.281.000.000,1035000
2008-06-10,69.275.000.000,69.275.000.000,67.067.000.000,67.775.000.000,67.775.000.000,1256000
2008-06-11,67.775.000.000,68.061.000.000,66.715.000.000,66.795.000.000,66.795.000.000,1254200
2008-06-12,66.798.000.000,67.958.000.000,66.798.000.000,67.322.000.000,67.322.000.000,1142800
2008-06-13,67.326.000.000,67.885.000.000,66.907.000.000,67.204.000.000,67.204.000.000,917400
2008-06-16,67.206.000.000,67.618.000.000,66.430.000.000,67.285.000.000,67.285.000.000,1043400
2008-06-17,67.284.000.000,69.029.000.000,67.284.000.000,68.438.000.000,68.438.000.000,1200200
2008-06-18,68.431.000.000,68.431.000.000,66.917.000.000,67.090.000.000,67.090.000.000,1361400
2008-06-19,67.090.000.000,67.339.000.000,66.182.000.000,66.590.000.000,66.590.000.000,1172000
2008-06-20,66.584.000.000,66.611.000.000,64.602.000.000,64.614.000.000,64.614.000.000,1141400
2008-06-23,64.622.000.000,65.401.000.000,64.440.000.000,64.640.000.000,64.640.000.000,858600
2008-06-24,64.636.000.000,65.084.000.000,63.713.000.000,64.168.000.000,64.168.000.000,1128800
2008-06-25,64.173.000.000,66.308.000.000,64.173.000.000,65.853.000.000,65.853.000.000,1351400
2008-06-26,65.804.000.000,65.804.000.000,63.689.000.000,63.947.000.000,63.947.000.000,1265000
2008-06-27,63.951.000.000,64.624.000.000,63.881.000.000,64.321.000.000,64.321.000.000,1100000
2008-06-30,64.326.000.000,65.353.000.000,64.326.000.000,65.018.000.000,65.018.000.000,970400
2008-07-01,65.018.000.000,65.018.000.000,62.911.000.000,63.396.000.000,63.396.000.000,1261800
2008-07-02,63.397.000.000,63.945.000.000,61.028.000.000,61.106.000.000,61.106.000.000,1309000
2008-07-03,61.094.000.000,61.601.000.000,59.243.000.000,59.273.000.000,59.273.000.000,1207600
2008-07-04,59.266.000.000,59.779.000.000,58.786.000.000,59.365.000.000,59.365.000.000,642000
2008-07-07,59.372.000.000,60.795.000.000,58.731.000.000,59.088.000.000,59.088.000.000,1078400
2008-07-08,59.081.000.000,59.536.000.000,57.945.000.000,59.536.000.000,59.536.000.000,1235600
2008-07-10,59.528.000.000,60.589.000.000,58.338.000.000,60.253.000.000,60.253.000.000,1487000
2008-07-11,60.256.000.000,61.053.000.000,59.603.000.000,60.148.000.000,60.148.000.000,1051000
2008-07-14,60.156.000.000,61.306.000.000,60.156.000.000,60.721.000.000,60.721.000.000,970400
2008-07-15,60.715.000.000,61.679.000.000,58.790.000.000,61.015.000.000,61.015.000.000,1473400
2008-07-16,61.018.000.000,62.183.000.000,60.863.000.000,62.056.000.000,62.056.000.000,1575600
2008-07-17,62.063.000.000,62.606.000.000,59.985.000.000,60.109.000.000,60.109.000.000,1893000
2008-07-18,60.106.000.000,61.299.000.000,59.479.000.000,59.988.000.000,59.988.000.000,1230600
2008-07-21,60.002.000.000,61.275.000.000,60.002.000.000,60.772.000.000,60.772.000.000,1230600
2008-07-22,60.772.000.000,60.780.000.000,59.231.000.000,59.647.000.000,59.647.000.000,1203800
2008-07-23,59.646.000.000,60.242.000.000,59.313.000.000,59.421.000.000,59.421.000.000,1422000
2008-07-24,59.425.000.000,59.641.000.000,57.334.000.000,57.434.000.000,57.434.000.000,1776800
2008-07-25,57.420.000.000,57.711.000.000,56.418.000.000,57.199.000.000,57.199.000.000,1183400
2008-07-28,57.207.000.000,58.176.000.000,56.839.000.000,56.869.000.000,56.869.000.000,887600
2008-07-29,56.869.000.000,58.043.000.000,56.869.000.000,58.043.000.000,58.043.000.000,1118200
2008-07-30,58.069.000.000,59.998.000.000,58.069.000.000,59.998.000.000,59.998.000.000,1527800
2008-07-31,59.998.000.000,60.023.000.000,59.225.000.000,59.505.000.000,59.505.000.000,1277200
2008-08-01,59.505.000.000,59.505.000.000,57.492.000.000,57.630.000.000,57.630.000.000,999400
2008-08-04,57.619.000.000,57.641.000.000,55.367.000.000,55.609.000.000,55.609.000.000,1148000
2008-08-05,55.609.000.000,56.974.000.000,55.609.000.000,56.471.000.000,56.471.000.000,1402400
2008-08-06,56.473.000.000,57.813.000.000,56.473.000.000,57.542.000.000,57.542.000.000,1266800
2008-08-07,57.546.000.000,57.942.000.000,56.960.000.000,57.018.000.000,57.018.000.000,1116400
2008-08-08,57.018.000.000,57.146.000.000,56.152.000.000,56.584.000.000,56.584.000.000,1054200
2008-08-11,56.590.000.000,56.974.000.000,54.569.000.000,54.720.000.000,54.720.000.000,1208600
2008-08-12,54.721.000.000,55.355.000.000,54.325.000.000,54.503.000.000,54.503.000.000,1226200
2008-08-13,54.509.000.000,55.492.000.000,54.035.000.000,54.573.000.000,54.573.000.000,1922800
2008-08-14,54.573.000.000,55.725.000.000,54.573.000.000,55.138.000.000,55.138.000.000,1065600
2008-08-15,55.137.000.000,55.307.000.000,53.831.000.000,54.244.000.000,54.244.000.000,945800
2008-08-18,54.252.000.000,54.928.000.000,53.050.000.000,53.327.000.000,53.327.000.000,847000
2008-08-19,53.326.000.000,54.329.000.000,52.345.000.000,53.639.000.000,53.639.000.000,1006600
2008-08-20,53.641.000.000,55.545.000.000,53.641.000.000,55.377.000.000,55.377.000.000,1149400
2008-08-21,55.380.000.000,56.144.000.000,55.380.000.000,55.935.000.000,55.935.000.000,1113200
2008-08-22,55.933.000.000,56.430.000.000,55.202.000.000,55.850.000.000,55.850.000.000,823400
2008-08-25,55.854.000.000,55.906.000.000,54.468.000.000,54.477.000.000,54.477.000.000,653400
2008-08-26,54.477.000.000,55.088.000.000,54.153.000.000,54.359.000.000,54.359.000.000,836200
2008-08-27,54.366.000.000,55.591.000.000,54.366.000.000,55.519.000.000,55.519.000.000,881600
2008-08-28,55.516.000.000,56.524.000.000,55.516.000.000,56.382.000.000,56.382.000.000,1062400
2008-08-29,56.388.000.000,56.856.000.000,55.678.000.000,55.680.000.000,55.680.000.000,1102400
2008-09-01,55.665.000.000,55.665.000.000,54.933.000.000,55.162.000.000,55.162.000.000,520000
2008-09-02,55.161.000.000,55.412.000.000,54.207.000.000,54.404.000.000,54.404.000.000,1163200
2008-09-03,54.414.000.000,55.241.000.000,52.891.000.000,53.527.000.000,53.527.000.000,1439800
2008-09-04,53.527.000.000,53.749.000.000,51.157.000.000,51.409.000.000,51.409.000.000,1542200
2008-09-05,51.404.000.000,51.940.000.000,50.092.000.000,51.940.000.000,51.940.000.000,1441600
2008-09-08,51.940.000.000,53.706.000.000,50.646.000.000,50.718.000.000,50.718.000.000,1466000
2008-09-09,50.711.000.000,50.711.000.000,48.419.000.000,48.435.000.000,48.435.000.000,1481000
2008-09-10,48.439.000.000,49.957.000.000,47.606.000.000,49.633.000.000,49.633.000.000,1904800
2008-09-11,49.629.000.000,51.270.000.000,48.217.000.000,51.270.000.000,51.270.000.000,1556200
2008-09-12,51.267.000.000,52.591.000.000,50.789.000.000,52.393.000.000,52.393.000.000,1393800
2008-09-15,52.386.000.000,52.386.000.000,48.409.000.000,48.416.000.000,48.416.000.000,1589800
2008-09-16,48.404.000.000,49.313.000.000,46.261.000.000,49.229.000.000,49.229.000.000,2046400
2008-09-17,49.218.000.000,49.218.000.000,45.859.000.000,45.909.000.000,45.909.000.000,2322200
2008-09-18,45.909.000.000,49.002.000.000,45.295.000.000,48.423.000.000,48.423.000.000,2332600
2008-09-19,48.424.000.000,53.168.000.000,48.424.000.000,53.055.000.000,53.055.000.000,2103800
2008-09-22,53.055.000.000,53.455.000.000,51.530.000.000,51.541.000.000,51.541.000.000,1450200
2008-09-23,51.537.000.000,51.856.000.000,49.289.000.000,49.593.000.000,49.593.000.000,1648800
2008-09-24,49.598.000.000,50.747.000.000,49.598.000.000,49.843.000.000,49.843.000.000,1203000
2008-09-25,49.848.000.000,51.867.000.000,49.848.000.000,51.828.000.000,51.828.000.000,1401400
2008-09-26,51.824.000.000,51.824.000.000,49.902.000.000,50.783.000.000,50.783.000.000,1989400
2008-09-29,50.743.000.000,50.743.000.000,43.766.000.000,46.028.000.000,46.028.000.000,1881800
2008-09-30,46.026.000.000,49.541.000.000,46.026.000.000,49.541.000.000,49.541.000.000,1557000
2008-10-01,49.538.000.000,49.834.000.000,47.641.000.000,49.799.000.000,49.799.000.000,1498000
2008-10-02,49.805.000.000,49.805.000.000,45.113.000.000,46.145.000.000,46.145.000.000,1684200
2008-10-03,46.155.000.000,48.075.000.000,44.158.000.000,44.517.000.000,44.517.000.000,1577200
2008-10-06,44.502.000.000,44.502.000.000,37.617.000.000,42.101.000.000,42.101.000.000,2075600
2008-10-07,42.104.000.000,43.167.000.000,39.583.000.000,40.140.000.000,40.140.000.000,1969600
2008-10-08,40.137.000.000,40.439.000.000,37.597.000.000,38.594.000.000,38.594.000.000,2832800
2008-10-09,38.594.000.000,40.479.000.000,36.832.000.000,37.080.000.000,37.080.000.000,2180800
2008-10-10,37.079.000.000,37.079.000.000,33.238.000.000,35.610.000.000,35.610.000.000,2444600
2008-10-13,35.609.000.000,40.829.000.000,35.609.000.000,40.829.000.000,40.829.000.000,1974000
2008-10-14,40.833.000.000,43.753.000.000,40.218.000.000,41.569.000.000,41.569.000.000,2264400
2008-10-15,41.567.000.000,41.567.000.000,35.411.000.000,36.833.000.000,36.833.000.000,2147000
2008-10-16,36.835.000.000,37.394.000.000,33.752.000.000,36.442.000.000,36.442.000.000,2284000
2008-10-17,36.440.000.000,38.342.000.000,35.834.000.000,36.399.000.000,36.399.000.000,1849400
2008-10-20,36.401.000.000,39.453.000.000,36.401.000.000,39.441.000.000,39.441.000.000,1549600
2008-10-21,39.440.000.000,39.980.000.000,38.083.000.000,39.043.000.000,39.043.000.000,1533600
2008-10-22,39.043.000.000,39.043.000.000,35.028.000.000,35.070.000.000,35.070.000.000,1647800
2008-10-23,35.069.000.000,35.777.000.000,32.706.000.000,33.818.000.000,33.818.000.000,1962800
2008-10-24,33.809.000.000,33.809.000.000,30.788.000.000,31.482.000.000,31.482.000.000,2251800
2008-10-27,31.480.000.000,31.480.000.000,29.435.000.000,29.435.000.000,29.435.000.000,1696200
2008-10-28,29.438.000.000,33.387.000.000,29.438.000.000,33.387.000.000,33.387.000.000,2342000
2008-10-29,33.387.000.000,35.766.000.000,33.387.000.000,34.845.000.000,34.845.000.000,2184800
2008-10-30,34.852.000.000,37.590.000.000,34.852.000.000,37.449.000.000,37.449.000.000,2485800
2008-10-31,37.447.000.000,37.945.000.000,35.858.000.000,37.257.000.000,37.257.000.000,2002000
2008-11-03,37.261.000.000,38.545.000.000,36.938.000.000,38.249.000.000,38.249.000.000,1676800
2008-11-04,38.256.000.000,41.003.000.000,38.256.000.000,40.255.000.000,40.255.000.000,2134200
2008-11-05,40.245.000.000,40.245.000.000,37.711.000.000,37.786.000.000,37.786.000.000,2127800
2008-11-06,37.786.000.000,37.786.000.000,35.387.000.000,36.362.000.000,36.362.000.000,1999000
2008-11-07,36.362.000.000,37.716.000.000,36.297.000.000,36.665.000.000,36.665.000.000,1764400
2008-11-10,36.672.000.000,38.725.000.000,36.298.000.000,36.776.000.000,36.776.000.000,1467000
2008-11-11,36.775.000.000,37.629.000.000,35.499.000.000,37.262.000.000,37.262.000.000,1536400
2008-11-12,37.261.000.000,37.261.000.000,34.221.000.000,34.374.000.000,34.374.000.000,2413400
2008-11-13,34.374.000.000,36.244.000.000,33.645.000.000,35.993.000.000,35.993.000.000,1890000
2008-11-14,36.003.000.000,36.697.000.000,35.016.000.000,35.789.000.000,35.789.000.000,1628600
2008-11-17,35.777.000.000,36.373.000.000,34.427.000.000,35.717.000.000,35.717.000.000,1393600
2008-11-18,35.698.000.000,35.698.000.000,33.882.000.000,34.095.000.000,34.095.000.000,1750800
2008-11-19,34.098.000.000,34.786.000.000,33.275.000.000,33.405.000.000,33.405.000.000,1567200
2008-11-21,33.403.000.000,33.403.000.000,31.081.000.000,31.251.000.000,31.251.000.000,1894800
2008-11-24,31.255.000.000,34.382.000.000,31.255.000.000,34.189.000.000,34.189.000.000,1995600
2008-11-25,34.189.000.000,35.532.000.000,33.620.000.000,34.813.000.000,34.813.000.000,1712200
2008-11-26,34.814.000.000,36.877.000.000,34.319.000.000,36.470.000.000,36.470.000.000,2075200
2008-11-27,36.470.000.000,36.817.000.000,36.114.000.000,36.213.000.000,36.213.000.000,878600
2008-11-28,36.216.000.000,37.217.000.000,35.944.000.000,36.596.000.000,36.596.000.000,1547400
2008-12-01,36.596.000.000,36.596.000.000,34.396.000.000,34.741.000.000,34.741.000.000,1458800
2008-12-02,34.743.000.000,35.734.000.000,34.743.000.000,35.001.000.000,35.001.000.000,1596400
2008-12-03,35.001.000.000,35.476.000.000,33.798.000.000,35.297.000.000,35.297.000.000,2237800
